dep,jour,taux_incid_glissant,tranche_age
69,2021-04-05,213.72394975375286,0-9
69,2021-04-05,538.1377698974266,10-19
69,2021-04-05,538.5553253397761,20-29
69,2021-04-05,493.7856508939358,30-39
69,2021-04-05,498.07225232263875,40-49
69,2021-04-05,432.41526385044693,50-59
69,2021-04-05,291.64761384294525,60-69
69,2021-04-05,258.07866647170636,70-79
69,2021-04-05,234.3218524024289,80-89
69,2021-04-05,265.34280578618507,+90
69,2021-04-05,413.5815071125465,Tous âges
69,2021-04-06,194.29449977613893,0-9
69,2021-04-06,542.2804779027955,10-19
69,2021-04-06,554.6371857492277,20-29
69,2021-04-06,513.7247389347835,30-39
69,2021-04-06,549.8751634764,40-49
69,2021-04-06,468.26081038159623,50-59
69,2021-04-06,320.6450821409054,60-69
69,2021-04-06,270.5073841204855,70-79
69,2021-04-06,243.14041674015468,80-89
69,2021-04-06,308.1400325258923,+90
69,2021-04-06,431.9711990772106,Tous âges
69,2021-04-07,183.73501609265313,0-9
69,2021-04-07,530.6808954877624,10-19
69,2021-04-07,556.1331727640604,20-29
69,2021-04-07,515.6795514878078,30-39
69,2021-04-07,555.3951458124565,40-49
69,2021-04-07,467.8070692862653,50-59
69,2021-04-07,325.1062311098223,60-69
69,2021-04-07,263.1963737388507,70-79
69,2021-04-07,241.8806218347653,80-89
69,2021-04-07,299.58058717795086,+90
69,2021-04-07,430.0522746982892,Tous âges
69,2021-04-08,165.99508350439697,0-9
69,2021-04-08,506.23891825608564,10-19
69,2021-04-08,547.1572506750641,20-29
69,2021-04-08,498.0862385105892,30-39
69,2021-04-08,555.3951458124565,40-49
69,2021-04-08,452.8336131403421,50-59
69,2021-04-08,315.6262895508738,60-69
69,2021-04-08,257.3475654335429,70-79
69,2021-04-08,255.73836579404872,80-89
69,2021-04-08,282.46169648206796,+90
69,2021-04-08,418.3255146048802,Tous âges
69,2021-04-09,154.16846177889286,0-9
69,2021-04-09,474.3400666147447,10-19
69,2021-04-09,524.7174454525735,20-29
69,2021-04-09,487.530250724258,30-39
69,2021-04-09,554.1213037349049,40-49
69,2021-04-09,447.84246109170107,50-59
69,2021-04-09,316.7415767931031,60-69
69,2021-04-09,247.84325193741773,70-79
69,2021-04-09,246.91980145632292,80-89
69,2021-04-09,286.7414191560387,+90
69,2021-04-09,406.438844146561,Tous âges
69,2021-04-10,155.85797916825058,0-9
69,2021-04-10,459.84058859595336,10-19
69,2021-04-10,512.7495493339118,20-29
69,2021-04-10,480.10196302276574,30-39
69,2021-04-10,540.533654907689,40-49
69,2021-04-10,432.41526385044693,50-59
69,2021-04-10,313.95335868752994,60-69
69,2021-04-10,253.69206024272555,70-79
69,2021-04-10,244.4002116455441,80-89
69,2021-04-10,299.58058717795086,+90
69,2021-04-10,398.76314663087516,Tous âges
69,2021-04-11,156.70273786292944,0-9
69,2021-04-11,461.91194259863784,10-19
69,2021-04-11,512.0015558264954,20-29
69,2021-04-11,482.05677557579,30-39
69,2021-04-11,536.2875146491839,40-49
69,2021-04-11,431.5077816597849,50-59
69,2021-04-11,319.5297948986762,60-69
69,2021-04-11,250.03655505190818,70-79
69,2021-04-11,240.6208269293759,80-89
69,2021-04-11,303.86030985192156,+90
69,2021-04-11,398.81645008584525,Tous âges
69,2021-04-12,187.95880956604745,0-9
69,2021-04-12,546.4231859081644,10-19
69,2021-04-12,592.0368611200455,20-29
69,2021-04-12,575.1058530997462,30-39
69,2021-04-12,622.4841618968358,40-49
69,2021-04-12,515.9036253913516,50-59
69,2021-04-12,381.42823684239875,60-69
69,2021-04-12,282.20500073110105,70-79
69,2021-04-12,246.91980145632292,80-89
69,2021-04-12,338.0980912436874,+90
69,2021-04-12,467.4179966322877,Tous âges
69,2021-04-13,182.0454987032954,0-9
69,2021-04-13,492.5679818383681,10-19
69,2021-04-13,555.0111825029359,20-29
69,2021-04-13,528.5813143377682,30-39
69,2021-04-13,548.176707372998,40-49
69,2021-04-13,458.73224737964523,50-59
69,2021-04-13,342.3931833643755,60-69
69,2021-04-13,261.73417166252375,70-79
69,2021-04-13,238.10123711859708,80-89
69,2021-04-13,342.37781391765816,+90
69,2021-04-13,426.53424667026644,Tous âges
69,2021-04-14,175.70980849320392,0-9
69,2021-04-14,468.5402754072282,10-19
69,2021-04-14,530.7013935119044,20-29
69,2021-04-14,500.0410510636135,30-39
69,2021-04-14,530.7675323131274,40-49
69,2021-04-14,436.49893370842597,50-59
69,2021-04-14,327.8944492153954,60-69
69,2021-04-14,251.4987571282351,70-79
69,2021-04-14,246.91980145632292,80-89
69,2021-04-14,325.2589232217752,+90
69,2021-04-14,408.46437543542254,Tous âges
69,2021-04-15,163.4608074203604,0-9
69,2021-04-15,444.9268397766252,10-19
69,2021-04-15,515.367526609869,20-29
69,2021-04-15,496.5223884681698,30-39
69,2021-04-15,509.5368310206023,40-49
69,2021-04-15,424.7016652298198,50-59
69,2021-04-15,326.7791619731662,60-69
69,2021-04-15,244.18774674660037,70-79
69,2021-04-15,228.0228778754819,80-89
69,2021-04-15,333.81836856971665,+90
69,2021-04-15,395.7781531525529,Tous âges
69,2021-04-16,155.01322047357172,0-9
69,2021-04-16,451.5551725852155,10-19
69,2021-04-16,504.89561750604,20-29
69,2021-04-16,476.1923379167172,30-39
69,2021-04-16,498.9214803743397,40-49
69,2021-04-16,418.3492898951858,50-59
69,2021-04-16,315.0686459297592,60-69
69,2021-04-16,239.80114051761953,70-79
69,2021-04-16,221.7239033485349,80-89
69,2021-04-16,320.9792005478045,+90
69,2021-04-16,387.35620726728644,Tous âges
69,2021-04-17,155.01322047357172,0-9
69,2021-04-17,444.51256897608835,10-19
69,2021-04-17,492.5537246336702,20-29
69,2021-04-17,471.5007877894589,30-39
69,2021-04-17,501.8937785552932,40-49
69,2021-04-17,428.78533508779896,50-59
69,2021-04-17,311.7227842030715,60-69
69,2021-04-17,228.83462494516743,70-79
69,2021-04-17,215.42492882158783,80-89
69,2021-04-17,295.30086450398016,+90
69,2021-04-17,383.9447861492038,Tous âges
69,2021-04-18,155.01322047357172,0-9
69,2021-04-18,443.6840273750145,10-19
69,2021-04-18,492.9277213873783,20-29
69,2021-04-18,471.89175030006373,30-39
69,2021-04-18,501.4691645294427,40-49
69,2021-04-18,430.1465583737919,50-59
69,2021-04-18,307.26163523415454,60-69
69,2021-04-18,228.83462494516743,70-79
69,2021-04-18,221.7239033485349,80-89
69,2021-04-18,278.1819738080972,+90
69,2021-04-18,383.6782688743536,Tous âges
69,2021-04-19,141.4970813587099,0-9
69,2021-04-19,424.2132997497804,10-19
69,2021-04-19,489.18775385029653,20-29
69,2021-04-19,454.68939983345,30-39
69,2021-04-19,483.2107614178712,40-49
69,2021-04-19,411.5431734652207,50-59
69,2021-04-19,294.43583194851834,60-69
69,2021-04-19,223.7169176780231,70-79
69,2021-04-19,217.94451863236665,80-89
69,2021-04-19,256.78336043824356,+90
69,2021-04-19,370.0325844020232,Tous âges
69,2021-04-20,143.1865987480676,0-9
69,2021-04-20,420.07059174441144,10-19
69,2021-04-20,485.44778631321475,20-29
69,2021-04-20,445.6972620895382,30-39
69,2021-04-20,469.19849856480454,40-49
69,2021-04-20,393.39352965198054,50-59
69,2021-04-20,282.16767228399675,60-69
69,2021-04-20,210.55709899108058,70-79
69,2021-04-20,201.56718486230443,80-89
69,2021-04-20,226.82530172044852,+90
69,2021-04-20,360.9176936021462,Tous âges
69,2021-04-21,138.54042592733384,0-9
69,2021-04-21,405.57111372562014,10-19
69,2021-04-21,475.72387071680214,20-29
69,2021-04-21,449.60688719558686,30-39
69,2021-04-21,451.3647094790835,40-49
69,2021-04-21,392.93978855664955,50-59
69,2021-04-21,286.62882125291367,60-69
69,2021-04-21,212.01930106740753,70-79
69,2021-04-21,194.00841542996798,80-89
69,2021-04-21,252.50363776427287,+90
69,2021-04-21,355.8538653799923,Tous âges
69,2021-04-22,142.34184005338875,0-9
69,2021-04-22,390.24309410575506,10-19
69,2021-04-22,463.7559745981405,20-29
69,2021-04-22,435.9231993244168,30-39
69,2021-04-22,436.9278326001665,40-49
69,2021-04-22,385.22618993602254,50-59
69,2021-04-22,279.37945417842366,60-69
69,2021-04-22,196.66617926597456,70-79
69,2021-04-22,200.30738995691502,80-89
69,2021-04-22,256.78336043824356,+90
69,2021-04-22,346.5790642152052,Tous âges
69,2021-04-23,149.94466830549854,0-9
69,2021-04-23,370.772366480521,10-19
69,2021-04-23,464.87796485926503,20-29
69,2021-04-23,441.3966744728848,30-39
69,2021-04-23,419.0940435144454,40-49
69,2021-04-23,377.5125913153954,50-59
69,2021-04-23,273.24537434616286,60-69
69,2021-04-23,182.77525954086855,70-79
69,2021-04-23,201.56718486230443,80-89
69,2021-04-23,256.78336043824356,+90
69,2021-04-23,341.2487187182012,Tous âges
69,2021-04-24,149.09990961081968,0-9
69,2021-04-24,362.4869504697831,10-19
69,2021-04-24,469.73992265747137,20-29
69,2021-04-24,429.2768366441342,30-39
69,2021-04-24,406.3556227389303,40-49
69,2021-04-24,362.53913516947233,50-59
69,2021-04-24,276.59123607285056,60-69
69,2021-04-24,175.46424915923382,70-79
69,2021-04-24,196.52800524074678,80-89
69,2021-04-24,256.78336043824356,+90
69,2021-04-24,335.33203521652666,Tous âges
69,2021-04-25,148.2551509161408,0-9
69,2021-04-25,356.68715926226656,10-19
69,2021-04-25,469.3659259037632,20-29
69,2021-04-25,426.5400990699002,30-39
69,2021-04-25,404.6571666355283,40-49
69,2021-04-25,361.6316529788103,50-59
69,2021-04-25,273.24537434616286,60-69
69,2021-04-25,174.73314812107034,70-79
69,2021-04-25,188.9692358084104,80-89
69,2021-04-25,261.0630831122143,+90
69,2021-04-25,333.0932901077849,Tous âges
69,2021-04-26,161.77129003100265,0-9
69,2021-04-26,357.10143006280344,10-19
69,2021-04-26,458.52002004622597,20-29
69,2021-04-26,408.5558235820767,30-39
69,2021-04-26,378.3310970327972,40-49
69,2021-04-26,357.54798312083125,50-59
69,2021-04-26,257.63135295495357,60-69
69,2021-04-26,157.18672320514693,70-79
69,2021-04-26,180.15067147068459,80-89
69,2021-04-26,252.50363776427287,+90
69,2021-04-26,323.8184889429978,Tous âges
69,2021-04-27,163.4608074203604,0-9
69,2021-04-27,359.1727840654879,10-19
69,2021-04-27,436.8282083311517,20-29
69,2021-04-27,401.9094609017941,30-39
69,2021-04-27,377.48186898109617,40-49
69,2021-04-27,350.7418666908662,50-59
69,2021-04-27,252.05491674380738,60-69
69,2021-04-27,160.84222839596433,70-79
69,2021-04-27,180.15067147068459,80-89
69,2021-04-27,261.0630831122143,+90
69,2021-04-27,319.1810883606043,Tous âges
69,2021-04-28,168.951738935773,0-9
69,2021-04-28,360.00132566656174,10-19
69,2021-04-28,420.7463479217,20-29
69,2021-04-28,385.0980729457852,30-39
69,2021-04-28,355.40193963687005,40-49
69,2021-04-28,322.60991878034395,50-59
69,2021-04-28,238.1138262159419,60-69
69,2021-04-28,153.53121801432957,70-79
69,2021-04-28,171.33210713295875,80-89
69,2021-04-28,213.98613369853635,+90
69,2021-04-28,306.49486607773457,Tous âges
69,2021-04-29,168.52935958843355,0-9
69,2021-04-29,368.28674167729963,10-19
69,2021-04-29,400.9245199751666,20-29
69,2021-04-29,370.24149754280063,30-39
69,2021-04-29,345.63581704230853,40-49
69,2021-04-29,311.72013249239984,50-59
69,2021-04-29,226.96095379364954,60-69
69,2021-04-29,149.14461178534873,70-79
69,2021-04-29,153.69497845750712,80-89
69,2021-04-29,205.42668835059487,+90
69,2021-04-29,297.91300982755797,Tous âges
69,2021-04-30,179.0888432719194,0-9
69,2021-04-30,361.2441380681724,10-19
69,2021-04-30,377.3627244915514,20-29
69,2021-04-30,346.0018218852994,30-39
69,2021-04-30,321.00820354297946,40-49
69,2021-04-30,289.94055991651163,50-59
69,2021-04-30,209.6740015390964,60-69
69,2021-04-30,142.56470244187747,70-79
69,2021-04-30,151.1753886467283,80-89
69,2021-04-30,196.86724300265342,+90
69,2021-04-30,283.6809873505571,Tous âges
69,2021-05-01,165.99508350439697,0-9
69,2021-05-01,333.9022652327373,10-19
69,2021-05-01,342.58102639669085,20-29
69,2021-05-01,326.4536963550565,30-39
69,2021-05-01,292.9836778368463,40-49
69,2021-05-01,263.1698352919824,50-59
69,2021-05-01,182.90710772559473,60-69
69,2021-05-01,130.86708583126187,70-79
69,2021-05-01,132.27846506588727,80-89
69,2021-05-01,192.5875203286827,+90
69,2021-05-01,259.96094988888893,Tous âges
69,2021-05-02,164.72794546237867,0-9
69,2021-05-02,336.3878900359587,10-19
69,2021-05-02,338.84105885960906,20-29
69,2021-05-02,327.6265838868711,30-39
69,2021-05-02,291.2852217334443,40-49
69,2021-05-02,257.72494214801037,50-59
69,2021-05-02,184.58003858893858,60-69
69,2021-05-02,127.21158064044451,70-79
69,2021-05-02,133.5382599712767,80-89
69,2021-05-02,192.5875203286827,+90
69,2021-05-02,258.8415773345181,Tous âges
69,2021-05-03,161.77129003100265,0-9
69,2021-05-03,313.60299600642946,10-19
69,2021-05-03,302.93737050362404,20-29
69,2021-05-03,300.25920814453104,30-39
69,2021-05-03,282.3683271905838,40-49
69,2021-05-03,226.87054766550207,50-59
69,2021-05-03,184.02239496782397,60-69
69,2021-05-03,120.63167129697324,70-79
69,2021-05-03,129.75887525510848,80-89
69,2021-05-03,158.3497389369169,+90
69,2021-05-03,240.82500955464428,Tous âges
69,2021-05-04,168.10698024109413,0-9
69,2021-05-04,289.9895603758265,10-19
69,2021-05-04,275.63560748292707,20-29
69,2021-05-04,285.7935952521513,30-39
69,2021-05-04,250.9468892776466,40-49
69,2021-05-04,205.54471618494486,50-59
69,2021-05-04,167.85072995550004,60-69
69,2021-05-04,110.39625676268462,70-79
69,2021-05-04,129.75887525510848,80-89
69,2021-05-04,145.5105709150047,+90
69,2021-05-04,223.8212074192013,Tous âges
69,2021-05-05,171.06363567247016,0-9
69,2021-05-05,267.6189371468342,10-19
69,2021-05-05,258.0577600586427,20-29
69,2021-05-05,270.9370198491667,30-39
69,2021-05-05,241.6053807089356,40-49
69,2021-05-05,204.18349289895187,50-59
69,2021-05-05,155.02492666986382,60-69
69,2021-05-05,99.42974119023249,70-79
69,2021-05-05,119.68051601199325,80-89
69,2021-05-05,154.07001626294615,+90
69,2021-05-05,213.10721297022312,Tous âges
69,2021-05-06,174.02029110384618,0-9
69,2021-05-06,239.03425190978837,10-19
69,2021-05-06,248.33384446223008,20-29
69,2021-05-06,264.6816196794889,30-39
69,2021-05-06,222.92236357151347,40-49
69,2021-05-06,189.21003675302873,50-59
69,2021-05-06,143.31441062645683,60-69
69,2021-05-06,96.5053370375786,70-79
69,2021-05-06,107.08256695809924,80-89
69,2021-05-06,145.5105709150047,+90
69,2021-05-06,201.4870597867542,Tous âges
69,2021-05-07,168.52935958843355,0-9
69,2021-05-07,224.94904469153397,10-19
69,2021-05-07,234.4959645750275,20-29
69,2021-05-07,262.3358446158598,30-39
69,2021-05-07,220.37467941641046,40-49
69,2021-05-07,182.40392032306366,50-59
69,2021-05-07,142.19912338422762,60-69
69,2021-05-07,92.84983184676122,70-79
69,2021-05-07,88.18564337725819,80-89
69,2021-05-07,128.39168021912178,+90
69,2021-05-07,194.1844864558586,Tous âges
69,2021-05-08,172.7531530618279,0-9
69,2021-05-08,224.53477389099706,10-19
69,2021-05-08,231.50399054536206,20-29
69,2021-05-08,257.25333197799665,30-39
69,2021-05-08,219.52545136470948,40-49
69,2021-05-08,182.40392032306366,50-59
69,2021-05-08,139.41090527865452,60-69
69,2021-05-08,88.46322561778038,70-79
69,2021-05-08,93.2248229988158,80-89
69,2021-05-08,128.39168021912178,+90
69,2021-05-08,193.1184173564578,Tous âges
69,2021-05-09,174.44267045118562,0-9
69,2021-05-09,222.4634198883126,10-19
69,2021-05-09,232.6259808064866,20-29
69,2021-05-09,255.29851942497234,30-39
69,2021-05-09,221.2239074681115,40-49
69,2021-05-09,183.31140251372568,50-59
69,2021-05-09,136.62268717308143,60-69
69,2021-05-09,89.92542769410733,70-79
69,2021-05-09,90.70523318803698,80-89
69,2021-05-09,124.11195754515109,+90
69,2021-05-09,192.95850699154767,Tous âges
69,2021-05-10,172.33077371448846,0-9
69,2021-05-10,212.5209206754271,10-19
69,2021-05-10,221.40607819524124,20-29
69,2021-05-10,245.13349414924602,30-39
69,2021-05-10,205.51318851164294,40-49
69,2021-05-10,175.1440627977676,50-59
69,2021-05-10,114.87458594961133,60-69
69,2021-05-10,85.53882146512647,70-79
69,2021-05-10,78.10728413414296,80-89
69,2021-05-10,128.39168021912178,+90
69,2021-05-10,182.61763672735975,Tous âges
69,2021-05-11,170.6412563251307,0-9
69,2021-05-11,210.44956667274263,10-19
69,2021-05-11,223.27606196378213,20-29
69,2021-05-11,234.18654385231,30-39
69,2021-05-11,198.2947500721844,40-49
69,2021-05-11,172.87535732111257,50-59
69,2021-05-11,109.29814973846516,60-69
69,2021-05-11,74.57230589267436,70-79
69,2021-05-11,59.21036055330192,80-89
69,2021-05-11,81.3147308054438,+90
69,2021-05-11,177.0207739555055,Tous âges
69,2021-05-12,164.30556611503923,0-9
69,2021-05-12,209.62102507166887,10-19
69,2021-05-12,220.6580846878249,20-29
69,2021-05-12,227.54018117202742,30-39
69,2021-05-12,195.32245189123088,40-49
69,2021-05-12,161.98557103316847,50-59
69,2021-05-12,99.26056455840202,60-69
69,2021-05-12,78.22781108349174,70-79
69,2021-05-12,54.17118093174431,80-89
69,2021-05-12,77.03500813147308,+90
69,2021-05-12,172.2234630082018,Tous âges
69,2021-05-13,140.65232266403103,0-9
69,2021-05-13,183.10769383730758,10-19
69,2021-05-13,189.24235737633796,20-29
69,2021-05-13,191.96259270698533,30-39
69,2021-05-13,174.94097865040678,40-49
69,2021-05-13,136.12232859930126,50-59
69,2021-05-13,84.76183040942195,60-69
69,2021-05-13,62.874689282058775,70-79
69,2021-05-13,49.132001310186695,80-89
69,2021-05-13,85.59445347941454,+90
69,2021-05-13,148.2902117266535,Tous âges
69,2021-05-14,127.5585628965086,0-9
69,2021-05-14,166.95113261636865,10-19
69,2021-05-14,184.00640282442347,20-29
69,2021-05-14,181.0156424100493,30-39
69,2021-05-14,174.94097865040678,40-49
69,2021-05-14,137.93729298062527,50-59
69,2021-05-14,83.64654316719272,60-69
69,2021-05-14,58.48808305307793,70-79
69,2021-05-14,45.35261659401849,80-89
69,2021-05-14,89.87417615338526,+90
69,2021-05-14,142.00040404018867,Tous âges
69,2021-05-15,132.6271150645818,0-9
69,2021-05-15,176.89363182925413,10-19
69,2021-05-15,196.34829569679337,20-29
69,2021-05-15,188.83489262214644,30-39
69,2021-05-15,177.9132768313603,40-49
69,2021-05-15,145.19715050592131,50-59
69,2021-05-15,85.31947403053657,60-69
69,2021-05-15,65.79909343471267,70-79
69,2021-05-15,44.092821688629094,80-89
69,2021-05-15,89.87417615338526,+90
69,2021-05-15,148.5567290015037,Tous âges
69,2021-05-16,133.8942531066001,0-9
69,2021-05-16,182.27915223623378,10-19
69,2021-05-16,194.47831192825248,20-29
69,2021-05-16,185.7071925373076,30-39
69,2021-05-16,172.81790852115427,40-49
69,2021-05-16,146.1046326965833,50-59
69,2021-05-16,88.10769213610965,60-69
69,2021-05-16,64.33689135838573,70-79
69,2021-05-16,41.57323187785029,80-89
69,2021-05-16,89.87417615338526,+90
69,2021-05-16,148.23690827168346,Tous âges
69,2021-05-17,134.73901180127896,0-9
69,2021-05-17,186.83613104213964,10-19
69,2021-05-17,203.08023726354057,20-29
69,2021-05-17,191.1806676857756,30-39
69,2021-05-17,166.02408410754623,40-49
69,2021-05-17,135.66858750397023,50-59
69,2021-05-17,81.41596868273423,60-69
69,2021-05-17,63.605790320222255,70-79
69,2021-05-17,41.57323187785029,80-89
69,2021-05-17,72.75528545750235,+90
69,2021-05-17,147.9170875418632,Tous âges
69,2021-05-18,129.67045963320578,0-9
69,2021-05-18,183.93623543838135,10-19
69,2021-05-18,203.08023726354057,20-29
69,2021-05-18,198.9999178978728,30-39
69,2021-05-18,163.47639995244322,40-49
69,2021-05-18,134.3073642179772,50-59
69,2021-05-18,82.53125592496347,60-69
69,2021-05-18,66.53019447287616,70-79
69,2021-05-18,49.132001310186695,80-89
69,2021-05-18,81.3147308054438,+90
69,2021-05-18,148.23690827168346,Tous âges
69,2021-05-19,128.40332159118748,0-9
69,2021-05-19,183.10769383730758,10-19
69,2021-05-19,197.84428271162605,20-29
69,2021-05-19,201.34569296150192,30-39
69,2021-05-19,160.92871579734023,40-49
69,2021-05-19,131.5849176459912,50-59
69,2021-05-19,89.7806229994535,60-69
69,2021-05-19,57.02588097675099,70-79
69,2021-05-19,49.132001310186695,80-89
69,2021-05-19,64.19584010956089,+90
69,2021-05-19,146.69110807755226,Tous âges
69,2021-05-20,139.80756396935217,0-9
69,2021-05-20,200.92133826039404,10-19
69,2021-05-20,222.90206521007397,20-29
69,2021-05-20,227.93114368263224,30-39
69,2021-05-20,175.36559267625728,40-49
69,2021-05-20,145.6508916012523,50-59
69,2021-05-20,103.72171352731895,60-69
69,2021-05-20,60.68138616756836,70-79
69,2021-05-20,49.132001310186695,80-89
69,2021-05-20,55.63639476161944,+90
69,2021-05-20,162.57553765862443,Tous âges
69,2021-05-21,127.5585628965086,0-9
69,2021-05-21,204.23550466468922,10-19
69,2021-05-21,211.68216259882865,20-29
69,2021-05-21,225.19440610839825,30-39
69,2021-05-21,170.69483839190175,40-49
69,2021-05-21,130.22369435999818,50-59
69,2021-05-21,88.10769213610965,60-69
69,2021-05-21,57.02588097675099,70-79
69,2021-05-21,47.872206404797296,80-89
69,2021-05-21,51.35667208764872,+90
69,2021-05-21,155.2196608727588,Tous âges
69,2021-05-22,124.60190746513258,0-9
69,2021-05-22,202.57842146254166,10-19
69,2021-05-22,212.0561593525368,20-29
69,2021-05-22,225.19440610839825,30-39
69,2021-05-22,174.94097865040678,40-49
69,2021-05-22,127.04750669268117,50-59
69,2021-05-22,92.5688411050266,60-69
69,2021-05-22,54.832577862260564,70-79
69,2021-05-22,42.83302678323969,80-89
69,2021-05-22,42.79722673970727,+90
69,2021-05-22,154.79323323299846,Tous âges
69,2021-05-23,121.64525203375656,0-9
69,2021-05-23,194.70727625234065,10-19
69,2021-05-23,210.93416909141231,20-29
69,2021-05-23,227.54018117202742,30-39
69,2021-05-23,176.63943475380879,40-49
69,2021-05-23,125.23254231135714,50-59
69,2021-05-23,88.66533575722427,60-69
69,2021-05-23,53.37037578593361,70-79
69,2021-05-23,42.83302678323969,80-89
69,2021-05-23,34.237781391765814,+90
69,2021-05-23,152.98091576401706,Tous âges
69,2021-05-24,94.19059445669345,0-9
69,2021-05-24,145.82332178898702,10-19
69,2021-05-24,162.68858786305734,20-29
69,2021-05-24,179.84275487823473,30-39
69,2021-05-24,140.97185658236663,40-49
69,2021-05-24,101.18426425881391,50-59
69,2021-05-24,66.35959091263955,60-69
69,2021-05-24,40.21055709899108,70-79
69,2021-05-24,32.754667540124466,80-89
69,2021-05-24,38.51750406573654,+90
69,2021-05-24,119.07991840307112,Tous âges
69,2021-05-25,93.76821510935402,0-9
69,2021-05-25,154.52300860026182,10-19
69,2021-05-25,172.41250345946997,20-29
69,2021-05-25,177.10601730400072,30-39
69,2021-05-25,146.49183891842316,40-49
69,2021-05-25,99.3692998774899,50-59
69,2021-05-25,66.91723453375417,60-69
69,2021-05-25,38.01725398450066,70-79
69,2021-05-25,23.936103202398648,80-89
69,2021-05-25,42.79722673970727,+90
69,2021-05-25,121.21205660187277,Tous âges
69,2021-05-26,88.27728359394139,0-9
69,2021-05-26,147.06613419059772,10-19
69,2021-05-26,175.4044774891354,20-29
69,2021-05-26,169.28676709190356,30-39
69,2021-05-26,143.51954073746964,40-49
69,2021-05-26,93.47066563818686,50-59
69,2021-05-26,61.340798322607995,60-69
69,2021-05-26,44.59716332797193,70-79
69,2021-05-26,22.676308297009246,80-89
69,2021-05-26,55.63639476161944,+90
69,2021-05-26,117.90724239373023,Tous âges
69,2021-05-27,86.16538685724423,0-9
69,2021-05-27,149.96602979435596,10-19
69,2021-05-27,170.91651644463727,20-29
69,2021-05-27,165.37714198585496,30-39
69,2021-05-27,143.09492671161914,40-49
69,2021-05-27,93.01692454285585,50-59
69,2021-05-27,54.64907486923258,60-69
69,2021-05-27,45.3282643661354,70-79
69,2021-05-27,28.97528282395626,80-89
69,2021-05-27,47.076949413677994,+90
69,2021-05-27,116.30813874462902,Tous âges
69,2021-05-28,91.65631837265684,0-9
69,2021-05-28,144.16623858683946,10-19
69,2021-05-28,171.6645099520536,20-29
69,2021-05-28,153.64826666770924,30-39
69,2021-05-28,130.78111996195457,40-49
69,2021-05-28,86.21080811289079,50-59
69,2021-05-28,54.64907486923258,60-69
69,2021-05-28,43.134961251644974,70-79
69,2021-05-28,31.494872634735067,80-89
69,2021-05-28,34.237781391765814,+90
69,2021-05-28,112.20377271193587,Tous âges
69,2021-05-29,89.96680098329912,0-9
69,2021-05-29,139.19498898039672,10-19
69,2021-05-29,161.19260084822466,20-29
69,2021-05-29,144.6561289237975,30-39
69,2021-05-29,128.2334358068516,40-49
69,2021-05-29,80.31217387358774,50-59
69,2021-05-29,49.63028227920101,60-69
69,2021-05-29,38.74835502266413,70-79
69,2021-05-29,32.754667540124466,80-89
69,2021-05-29,34.237781391765814,+90
69,2021-05-29,106.87342721493178,Tous âges
69,2021-05-30,89.12204228862026,0-9
69,2021-05-30,140.85207218254428,10-19
69,2021-05-30,162.68858786305734,20-29
69,2021-05-30,142.31035386016833,30-39
69,2021-05-30,126.53497970344958,40-49
69,2021-05-30,81.67339715958074,50-59
69,2021-05-30,49.07263865808639,60-69
69,2021-05-30,38.01725398450066,70-79
69,2021-05-30,30.23507772934566,80-89
69,2021-05-30,34.237781391765814,+90
69,2021-05-30,106.6069099400816,Tous âges
69,2021-05-31,98.41438793008778,0-9
69,2021-05-31,161.56561220938903,10-19
69,2021-05-31,185.12839308554803,20-29
69,2021-05-31,167.33195453887927,30-39
69,2021-05-31,140.54724255651612,40-49
69,2021-05-31,94.37814782884885,50-59
69,2021-05-31,56.32200573257643,60-69
69,2021-05-31,38.01725398450066,70-79
69,2021-05-31,35.27425735090327,80-89
69,2021-05-31,29.958058717795087,+90
69,2021-05-31,121.15875314690273,Tous âges
69,2021-06-01,87.43252489926253,0-9
69,2021-06-01,132.5666561718064,10-19
69,2021-06-01,155.95664629631014,20-29
69,2021-06-01,147.3928664980315,30-39
69,2021-06-01,123.98729554834655,40-49
69,2021-06-01,92.56318344752485,50-59
69,2021-06-01,49.07263865808639,60-69
69,2021-06-01,30.706243602865918,70-79
69,2021-06-01,34.01446244551387,80-89
69,2021-06-01,17.118890695882907,+90
69,2021-06-01,105.43423393074069,Tous âges
69,2021-06-02,81.09683468917103,0-9
69,2021-06-02,125.10978176214226,10-19
69,2021-06-02,138.0048021183176,20-29
69,2021-06-02,136.44591620109549,30-39
69,2021-06-02,116.76885710888803,40-49
69,2021-06-02,87.5720313988838,50-59
69,2021-06-02,40.707984341367116,60-69
69,2021-06-02,21.201930106740754,70-79
69,2021-06-02,31.494872634735067,80-89
69,2021-06-02,8.559445347941454,+90
69,2021-06-02,96.42595004080378,Tous âges
69,2021-06-03,74.33876513174012,0-9
69,2021-06-03,106.46759573798201,10-19
69,2021-06-03,127.90688976819682,20-29
69,2021-06-03,125.10800339355458,30-39
69,2021-06-03,108.70119061772849,40-49
69,2021-06-03,81.67339715958074,50-59
69,2021-06-03,41.82327158359636,60-69
69,2021-06-03,19.00862699225033,70-79
69,2021-06-03,30.23507772934566,80-89
69,2021-06-03,8.559445347941454,+90
69,2021-06-03,88.37712834032763,Tous âges
69,2021-06-04,72.22686839504296,0-9
69,2021-06-04,94.45374252241206,10-19
69,2021-06-04,118.18297417178418,20-29
